,almost_labels,labels,filtered_text,original_text,follower_num,is_appropriate,over_500_followers,tweet_id
11737,1,1,2 easy steps you can start with: -step 1: change you mind. -step 2: change you body.,"2 easy steps you can start with:
-step 1: change you mind
-step 2: change you body 

#motivation #workout #bodybuilding #fitnessmotivation https://t.co/T3v5IEokoh",1487,TRUE,TRUE,1.09E+18
11757,0,0,Voy escribir esto en el techo de mi cuarto para que sea lo primero que lea al abrir los ojos.,Voy escribir esto en el techo de mi cuarto para que sea lo primero que lea al abrir los ojos. #motivation https://t.co/xodKESL0z9,1522,TRUE,TRUE,1.16E+18
11775,0,0,Push/pull workouts.,"Push/pull workouts
#fitness #workout #aesthetic #gym #motivation #bodybuilding #gains  
#fit #flexing #shredded #gymdiet  #GymLife #NoPainNoGain #FitLife #GetStrong #musclemasss #TrainHard #Strengthtraining #Physiquefreak  #naturalbodybuilding 
#FitnessMotivation #GetFit https://t.co/Wgnxs0c2lh",1095,TRUE,TRUE,1.16E+18
11805,1,1,You were made to do hard things so believe in yourself.,You were made to do hard things so believe in yourself. #Motivation #YesYouCan #CarlaTexRealtor #ThinkBIGSundayWithMarsha https://t.co/hYJmyGLsSc,25701,TRUE,TRUE,1.16E+18
11811,1,1,Go where inspiration lives. Cultivate places that escalate your artistry and fuel your craft.,Go where inspiration lives. Cultivate places that escalate your artistry and fuel your craft. #Motivation #Foodies #87RT https://t.co/Yaj4V5NmPc,4114,TRUE,TRUE,1.16E+18
11819,0,0,Action.,Action. #motivation   #TonyRobbins  #quotes https://t.co/MEie6WzHUo,27652,TRUE,TRUE,1.16E+18
11836,1,1,SpartanSaturday. Keep working on yourself. It pays off.,"#SpartanSaturday
Keep working on yourself. It pays off.
#Motivation https://t.co/9VfVvZgjY4",1758,TRUE,TRUE,1.14E+18
11889,1,1,"When wealth is lost, nothing is lost; When health is lost, something is lost; when character is lost, all is lost.","When wealth is lost, nothing is lost; When health is lost, something is lost; when character is lost, all is lost.  
#Motivation https://t.co/ovzTjGTiKV",69560,TRUE,TRUE,1.16E+18
11969,1,1,Suffer now and live the rest of your life as a champion!!,"Suffer now and live the rest of your life as a champion!!

#lufc #MUFC #SundayMotivation #Motivation https://t.co/0CrcIVhyRR",1237,TRUE,TRUE,1.16E+18
11985,1,1,"Life should not be a journey to the grave with the intention of arriving, safely in a pretty and well preserved body, but rather to skid broadside, thoroughly used up, totally worn out, and proclaiming, 'Wow-What a Ride!'","Life should not be a journey to the grave with the intention of arriving
safely in a pretty and well preserved body, but rather to skid broadside,
thoroughly used up, totally worn out, and proclaiming, 'Wow-What a Ride!'
#mondaythoughts  #Motivation",1231,TRUE,TRUE,1.16E+18
11993,0,0,"Cinta sejati adl yg membuatmu menjadi org yg lbh baik, tanpa mengubahmu menjadi seseorg selain dirimu sendiri.","Cinta sejati adl yg membuatmu menjadi org yg lbh baik, tanpa mengubahmu menjadi seseorg selain dirimu sendiri. #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
12007,1,1,Keep the dream alive.,Keep the dream alive #Ninjalifeguard #SundayThoughts #Gratitude #Inspire #motivation #dreams #goals #usa #lifeguard #sun #surf #sea #search #freedom #goodvibes #travel #aloha #California #summer #health #wellness #dreambig #workhard #endlesssummer #livealoha https://t.co/PIggKQgnrx,648,TRUE,TRUE,1.16E+18
12141,1,0,"Being able to always move forward is will in action. It helps us develop strength and wisdom. . Mindful courage, perseverance motivation, equanimity Balance. ThinkBIGSundayWithMarsha. . Art: Brady Philllips. Keep Going","Being able to always move forward is will in action. It helps us develop #strength and #wisdom. 

.

#mindful #courage 
#perseverance #motivation 
#equanimity #Balance 
#ThinkBIGSundayWithMarsha 

.

Art: Brady Philllips
Keep Going https://t.co/AVK72UdrtB",35864,TRUE,TRUE,1.16E+18
12161,0,0,FitSpo Deadlifts for great hamstrings and glutes!!,#FitSpo Deadlifts for great hamstrings and glutes!! #Fitfam #goals #motivation #GetFITnLEAN https://t.co/bImYK96a9Z,2323,TRUE,TRUE,1.16E+18
12212,1,1,As long as you stay dedicated you'll always achieve. In&Out,"As long as you stay dedicated you'll always achieve. 
In&amp;Out #honornrespect #hnrlifestyle #motivation https://t.co/rdZ8nB0cNl",598,TRUE,TRUE,1.16E+18
12217,0,0,". Cara terbaik menghadapi kesulitan adalah dengan melihatnya sebagai KESEMPATAN. . Selamat pagiiiii, Terus semangat meski ditengah kesulitan.",".
Cara terbaik menghadapi kesulitan adalah dengan melihatnya sebagai KESEMPATAN. 

.

Selamat pagiiiii, 
Terus semangat meski ditengah kesulitan. 

.
.
.
.
#remajatampubolon 
#motivation 
#quote 
#motivator https://t.co/eTjTcHUNXS",7504,TRUE,TRUE,1.16E+18
12265,1,0,Lead with action. - a great quote.,Lead with action - a great quote. #leadership #motivation https://t.co/C5HVwAb1Bl,3551,TRUE,TRUE,1.16E+18
12286,0,0,"Ketika seseorang mengecewakanmu, Maafkanlah namun jangan lupakan. Mengingatnya tapi jangan pernah mengungkitnya.","Ketika seseorang mengecewakanmu, Maafkanlah namun jangan lupakan. Mengingatnya tapi jangan pernah mengungkitnya. #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
12324,1,1,It's far better to be any version of yourself rather than even a first rate copy of someone else.,"It's far better to be any version of yourself rather than even a first rate #copy of someone else. 

.

#BeYourself 
#justdoit #NeverSurrender 
#motivation #beyou 
#ThinkBIGSundayWithMarsha",35864,TRUE,TRUE,1.16E+18
12344,1,1,You could be very close to success!,You could be very close to success! #Motivation #SuccessQuotes,12835,TRUE,TRUE,1.16E+18
12357,1,1,Choosing a goal & sticking to it changes everything. ~Scott Reed.,"Choosing a goal &amp; sticking to it changes everything.
~Scott Reed
#quotes #motivation #persistence https://t.co/IDCEQJLFZY",153585,TRUE,TRUE,1.16E+18
12379,1,1,"Few focus on their growth unless pain, inner will or curiosity ""force"" them to.","Few focus on their #growth unless #pain, inner will or #curiosity ""force"" them to. #NoExcuses 

.

#perception 
#awareness #spirituality 
#motivation #TheTwinPowers 
#ThinkBIGSundayWithMarsha",35864,TRUE,TRUE,1.16E+18
12389,0,0,4 examples of overreliance on education to solve problems.,4 examples of overreliance on education to solve problems #ChangeManagement #management #leadership #education #information #biases #training #influence #ProjectManagement #TeamBuilding #persuasion #DataAnalysis #knowledge #teaching #coaching #motivation https://t.co/6Y2M7l9B22,63138,TRUE,TRUE,1.16E+18
12438,0,0,The path to success.,The path to success. #motivation   #TonyRobbins  #quotes https://t.co/JefIMq5h5L,27652,TRUE,TRUE,1.16E+18
12459,1,1,Storms make oaks take roots. ~Proverb.,Storms make oaks take roots. ~Proverb #quote #motivation,2464,TRUE,TRUE,1.16E+18
12488,1,1,"Remember, there are people out there who would love to have your bad days.","Remember, there are people out there who would love to have your bad days.

#SundayThoughts #WritingCommunity #positivity #motivation",1076,TRUE,TRUE,1.16E+18
12548,1,1,Conquer self lest self conquers you.,"Conquer self lest self conquers you

#optimism #quote #motivation #SundayMotivation #IQRTG #thextraordinarionly #hazloe3 #2DaysDeclarationsWitHemma #ThinkBIGSundayWithMarsha #ValidateYourself #SuccessTRAIN
#EverydayDeclarations https://t.co/2xKPXdEVXi",10340,TRUE,TRUE,1.16E+18
12581,1,1,Being human encompasses it all.,Being human encompasses it all. #inspire #positive #live #motivation https://t.co/GJnVHppHio,7944,TRUE,TRUE,1.16E+18
12588,1,1,Trust yourself! ~ You can do it!,Trust yourself! ~ You can do it! #leadership #motivation https://t.co/xd5mpZineE,29025,TRUE,TRUE,1.16E+18
12641,0,0,"Jangan iri atas apa yg orang lain miliki. Drpd melihat berapa banyak berkah mereka, lebih baik melihat berkah milikmu sen.","Jangan iri atas apa yg orang lain miliki. Drpd melihat berapa banyak berkah mereka, lebih baik melihat berkah milikmu sen #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
12669,1,0,"Motivation motivationalquotes SundayMotivation writerslife authorlife writinglife writingcommunity SoCal amwriting. ""It is not where you start, but how high you aim that matters for success."" -Nelson Mandela","#motivation #motivationalquotes #SundayMotivation #writerslife #authorlife #writinglife #writingcommunity #SoCal #amwriting

""It is not where you start, but how high you aim that matters for success."" -Nelson Mandela https://t.co/LlgzQGnjm6",2076,TRUE,TRUE,1.16E+18
12744,1,1,"You will probably get people in your life telling you to forget about writing, and that you're no good. Use their negative opinions as a reason to keep going!","You will probably get people in your life telling you to forget about writing, and that you're no good. Use their negative opinions as a reason to keep going! #amwriting #motivation https://t.co/yXQnMAINTe",6323,TRUE,TRUE,1.01E+18
12765,0,0,If you schedule it.,If you schedule it. #motivation   #TonyRobbins  #quotes https://t.co/Czv6b2nj8Z,27652,TRUE,TRUE,1.16E+18
12776,1,1,If opportunity doesn't knock. Its time to build your own door.,If opportunity doesn't knock. Its time to build your own door. #Motivation #GoodDay https://t.co/aZ2mqGWPP6,15148,TRUE,TRUE,1.16E+18
12793,0,0,6 Steps to Changing Your Scarcity Mindset,6 Steps to Changing Your Scarcity Mindset #Startup #Successful #Entreprenuer #motivation  https://t.co/vt6VMLgrLI,9405,TRUE,TRUE,1.16E+18
12812,1,1,"Be thankful for what you have; you'll end up having more. If you concentrate on what you don't have, you will never ever have enough. - Oprah","Be thankful for what you have; you'll end up having more. If you concentrate on what you don't have, you will never ever have enough. - Oprah #Motivation",4951,TRUE,TRUE,1.16E+18
12829,1,1,Motivation is the fuel necessary to keep the human engine running.,"Motivation is the fuel necessary to keep the human engine running.
#Motivation #JustDoIt https://t.co/Fm9VAvkZHN",124669,TRUE,TRUE,1.16E+18
12968,0,0,"Apa yang kamu anggap aneh, aku anggap luar biasa.","Apa yang kamu anggap aneh, aku anggap luar biasa. #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
12972,1,1,Appreciative words are the most powerful force for good on earth! -George W. Crane.,"Appreciative words are the most powerful force for good on earth! -George W. Crane
#quote #motivation",44880,TRUE,TRUE,1.16E+18
13003,0,0,"3 key emotional triggers, how to spot in people.","3 key emotional triggers, how to spot in people #ChangeManagement #leadership #management #selling #TeamBuilding #EmotionalTriggers #advertising #behaviors #manipulation #BehavioralChange #marketing #motivation #emotions #personalities #PersonalityTraits https://t.co/cfEyB2IAMz",63138,TRUE,TRUE,1.16E+18
13029,0,0,"One of the greatest medieval philosophers and mystics, Meister Eckhart, on the price of inaction.","One of the greatest medieval philosophers and mystics, Meister Eckhart, on the price of inaction. #quotes #Motivation #Entrepreneurship #FamilyBusiness #FamilyBizChat #InspirationalQuotes https://t.co/QlmR1cAIaQ",26824,TRUE,TRUE,1.16E+18
13090,1,1,"Your fitness is for life. It provides you with greater health. Without it, you wouldn't be here so stop trying to get fit for a vacation and make it part of your daily rituals to look after your body..","Your fitness is for life. It provides you with greater health. Without it, you wouldn't be here so stop trying to get fit for a vacation and make it part of your daily rituals to look after your body.. 

#Gym #Diet #Health #Nutrition #Lifestyle #Motivation #Fitness https://t.co/u5xhqNTAtv",42228,TRUE,TRUE,1.16E+18
13105,0,0,Keep telling myself that everyday.,Keep telling myself that everyday #thejerk #Motivation #likeforlike #likeforfollow https://t.co/HE5Gyz84IQ,1780,TRUE,TRUE,1.16E+18
13108,1,1,"You get to decide every day if your thoughts are going to be negative or positive. ""As a man thinketh in his heart, so is he."" It's critical that you are aware of your thought patterns throughout the day. That's a determining factor of your success.","You get to decide every day if your thoughts are going to be negative or positive. ""As a man thinketh in his heart, so is he."" It's critical that you are aware of your thought patterns throughout the day. That's a determining factor of your success #motivation https://t.co/h4YqjVXDJJ",3926063,TRUE,TRUE,1.16E+18
13120,1,1,"Sometimes, the wait and the inbetween - those are the most beautiful moments.","Sometimes, the wait and the inbetween - those are the most beautiful moments.

#hstlandhrt #motivation #business #truth https://t.co/kbe4jdodLV",922,TRUE,TRUE,1.16E+18
13123,1,1,"ALWAYS REMEMBER - The only reason a hater decides to ""hate"" on you is because you are doing something that they are afraid to do & instead of accepting blame themselves, it's a lot more comfortable to shift it elsewhere. So take it as a compliment.","ALWAYS REMEMBER - The only reason a hater decides to ""hate"" on you is because you are doing something that they are afraid to do &amp; instead of accepting blame themselves, it's a lot more comfortable to shift it elsewhere. So take it as a compliment. #Haters #success #Motivation https://t.co/HfSfS5pgwm",17190,TRUE,TRUE,1.16E+18
13202,1,0,[IMAGE] Discipline gets the work done when motivation fades.,[IMAGE] Discipline gets the work done when motivation fades #motivation https://t.co/g5vwhNhAb6,804,TRUE,TRUE,1.16E+18
13240,1,1,Don't judge the appearance but the inner soul.,"Don't judge the appearance but the inner soul 
#fashion #music #reggea #afrofusion #dancehallmusic #Motivation #Afrobeats https://t.co/ZaqIiZmtKM",647,TRUE,TRUE,1.14E+18
13252,1,1,Nothing makes you feel better than a good workout!!,"Nothing makes you feel better than a good workout!!

#MUFC #SundayMotivation #Motivation https://t.co/Jyk4rkCQuO",1237,TRUE,TRUE,1.16E+18
13272,0,0,"Ketika kamu berkata jujur, tak ada yg harus kamu ingat. Ketika kamu berkata dusta, kamu harus mengingat setiap dusta yg t.","Ketika kamu berkata jujur, tak ada yg harus kamu ingat. Ketika kamu berkata dusta, kamu harus mengingat setiap dusta yg t #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
13300,0,0,Subtle word choices make huge impact: 10 examples.,Subtle word choices make huge impact: 10 examples #leadership #management #WordPower #words #communication #phrasing #StoryTelling #stories #phraseology #MotivateEmployees #motivation #influence #SocialSkills #RelationshipBuilding #SocialMedia #internet https://t.co/dzHWhngGCf,63138,TRUE,TRUE,1.16E+18
13329,0,0,2019 Best Companies to Work for in Alabama Awards Celebration,2019 Best Companies to Work for in Alabama Awards Celebration #Goals #Productivity #PersonalDevelopment #Wellbeing #Leadership #Technology #OwnYourPerformance #Motivation https://t.co/KjJwDv5gVH,14070,TRUE,TRUE,1.16E+18
