labels,filtered_text,original_text,is_appropriate,over_500_followers,tweet_id
,If you're failures are less than your successes. You're not trying enough.,If you’re failures are less than your successes. You’re not trying enough 😉 #ThinkBIGSundayWithMarsha #Motivation #inspiration,False,False,1158078929917419524
,"I don't know about you, but I am always delighted and very grateful when a dream becomes reality!","I don't know about you, but I am always delighted and very #grateful when a dream becomes reality!

#SundayMotivation #inspiration #motivation #LOA #lawofattraction #quote #gratitude #ThinkBIGSundayWithMarsha https://t.co/dTHsdPtzSu",False,True,1158071902440775680
,You must choose.,You must choose https://t.co/MhnNjVO0BE #rokitsocial #motivation #inspiration #success,False,False,1158081242069426180
,"If You Want To Go Fast, Go Alone. If You Want To Go Far, Go Together. Quote inspiration motivation, via @MarshaCollier @WrightThurston @tim_fargo.","If You Want To Go Fast, Go Alone.
If You Want To Go Far, Go Together.

#quote #inspiration #motivation
via @MarshaCollier @WrightThurston @tim_fargo https://t.co/wE0bZnc58l",False,True,1158080790686654464
,Honesty is the first chapter in the book of wisdom.,"Honesty is the first chapter in the book of wisdom.
.
#inspiration #motivation https://t.co/Bj82my2BD3",True,True,1158080986363637761
,"Bob Ney – In my view, there is Free Quotes","Bob Ney – In my view, there is… https://t.co/oB8UaZeNTG 👈🏼More Free Quotes 😀 #quoteoftheday #inspiration #motivation https://t.co/lSlvdpRSoT",False,False,1158080826606645248
,Work Like an Immigrant. @Medium medium @publishous.,"#Work Like an #Immigrant

@Medium #medium @publishous #writers #getpublished #creatives #immigration #lifelessons #canada #job #career #money #business #jobs #life #motivation #wisdom #lifegoals #inspiration
https://t.co/41Iq4QITZQ",False,True,1158080443603935235
,No man is free who is not master of himself. --Epictetus.,No man is free who is not master of himself. --Epictetus #quotes #quotesauce #Epictetus #inspiration #motivation,True,False,1158080165248942081
,The weak can never forgive. Forgiveness is the attribute of the strong. - Mahatma Gandhi.,"The weak can never forgive. Forgiveness is the attribute of the strong. - Mahatma Gandhi
#citation #quote #motivation #inspiration #quotes #philosophy",True,False,1158075140036386818
,Thankyou for aspiring @garyvee ! enlightening & motivating to have a badass MINDSET... that helps us keep going during the hard times.... I love the way you challenge the perspective...!,"Thankyou for aspiring @garyvee ! enlightening &amp; motivating to have a badass MINDSET... that helps us keep going during the hard times....
 
I love the way you challenge the perspective...! 

#Mindset #Mindfulness #Motivation #inspiration #SundayThoughts #perspective #positivity",False,False,1158079380440125440
,Make your life a big adventure! |,"Make your life a big adventure!
https://t.co/SHGIyE2olP  | #MotivationalSpeaker | #GoTheExtraMile

#motivation #inspiration #successtrain #extramile #video https://t.co/ARTv9rCzxg",False,True,1158003323708030977
,𝐖𝐚𝐫𝐮𝐦 𝐬𝐨𝐥𝐥𝐭𝐞𝐬𝐭 𝐃𝐮 𝐃𝐞𝐢𝐧 𝐋𝐞𝐛𝐞𝐧 𝐯𝐞𝐫𝐰𝐢𝐫𝐤𝐥𝐢𝐜𝐡𝐞𝐧? 𝐌𝐞𝐡𝐫 𝐝𝐚𝐳𝐮 𝐢𝐦 𝐕𝐢𝐝𝐞𝐨:,"𝐖𝐚𝐫𝐮𝐦 𝐬𝐨𝐥𝐥𝐭𝐞𝐬𝐭 𝐃𝐮 𝐃𝐞𝐢𝐧 𝐋𝐞𝐛𝐞𝐧 𝐯𝐞𝐫𝐰𝐢𝐫𝐤𝐥𝐢𝐜𝐡𝐞𝐧? 𝐌𝐞𝐡𝐫 𝐝𝐚𝐳𝐮 𝐢𝐦 𝐕𝐢𝐝𝐞𝐨:

 ⬇️📹

https://t.co/hZNZJQSikv

#life #leben #inspiration #motivation #einstellung #mindset #erfolg #success #coaching #mentoring #zukunft #future #entrepreneur https://t.co/mcU0bgMP6u",False,False,1158078577512001536
,What we fear doing most is usually what we most need to do. ~Tim Ferriss.,"What we fear doing most is usually what we most need to do.
~Tim Ferriss 
#quote #inspiration #motivation https://t.co/R0TCj4H8Fl",False,True,1156642032858861575
,Scripture Shower Curtain,Scripture Shower Curtain #Bible https://t.co/nqAT5mtTbU #Christian #Christianity #homedecor #religious #Inspiration #miracles #motivation https://t.co/yF7LvGieTK,False,False,1152693571553771521
,"""The task of leadership is not to put greatness into people, but to elicit it, for the greatness is there already."" - John Buchanan","“The task of leadership is not to put greatness into people, but to elicit it, for the greatness is there already.” - John Buchanan #ThinkBIGSundayWithMarsha #Leadership #quote #quoteoftheday #success #inspiration #sundaymotivation #quotes #motivation #MotivationalQuotes https://t.co/pN6XB1l8pU",False,True,1158044999583490049
,Simple Leadership On Sale Now!,"Simple Leadership On Sale Now!
https://t.co/OaIwRRm6Ci
#success #motivation #entrepreneur #business #inspiration #love #lifestyle #life #goals #quotes #motivationalquotes #fitness #instagood #money #follow #instagram #mindset #like #entrepreneurship #happy #inspirationalquotes https://t.co/y8w2cjV4gr",False,True,1136769242651648001
,Praying with your siginficate other is powerful.,Praying with your siginficate other is powerful. https://t.co/U8xZUnzph9 #Truth #Past #Present #Future #Motivation #Inspiration #Encouragement #QuoteOfTheDay #Quote #Wisdom #success #goodness #simple #openminds. #success #life #work #future #money #learning #teamwork #opportuni…,False,True,1158076760665329665
,"Happy Sunday team! Today we will be: Sympathetic. Understanding. Non-judgemental. Devout. Appreciative. Youthful. (Repeat 3 times, with emotion)","Happy Sunday team! Today we will be:
Sympathetic
Understanding
Non-judgemental
Devout
Appreciative
Youthful
(Repeat 3 times, with emotion)

#coaching #inspiration #motivation #success #SundayMotivation #SundayThoughts https://t.co/VHwFsqFevq",False,True,1158076429059461120
,"""Sincerity and truth are the basis of every virtue.""","""Sincerity and truth are the basis of every virtue."" #quote #quotes #inspiration #motivation #quoteoftheday #true",True,False,1158076109088411648
,50% OFF SALE NOW!!,"50% OFF SALE NOW!! https://t.co/85hhkQMx3n
.
#music #artist #rap #soundcloud #newmusic #hiphop #itunes #instagood #yubacity #sacramento #spotify #instagram #rappers #unsignedartist #repost #rapmusic #love #marketing #motivation #entrepreneur #business #losangeles #inspiration",False,False,1158076102486577153
,Here is (IG: la_rueminati) with over 1 year clean and sober! So awesome!,Here is (IG: la_rueminati) with over 1 year clean and sober! So awesome! #soberMOVEMENT #sober #soberlife #sobriety #soberliving #soberaf #recovery #rehab #drugfree #ODAAT #soberissexy #partysober #cleanandsober #motivation #inspiration #inspire #transformation #hope #clean https://t.co/slenF7BjQy,False,True,1158075941907681280
,"One truly cannot be described, If the one doing the describing Has a bad attitude. - Unknown","One truly cannot be described, If the one doing the describing Has a bad attitude. - Unknown #inspiration #motivation #quote",True,False,1158075721140658176
,Grant Cardone's Most Controversial Inter,Grant Cardone's Most Controversial Inter https://t.co/LCSsWvB9at #entrepreneur #business #motivation #success #entrepreneurship #entrepreneurlife #marketing #smallbusiness #love #startup #inspiration #money #hustle #businessowner #fashion #goals #realestate #lifestyle,False,True,1158024572152766465
,Goal-setting is the same way. Don't worry if at first you don't know exactly what you want to do. Just don't make the mistake of never committing to anything. Sometimes the answer is very simple: Just pick something! — Keith Ferrazzi,Goal-setting is the same way. Don't worry if at first you don't know exactly what you want to do. Just don't make the mistake of never committing to anything. Sometimes the answer is very simple: Just pick something! — Keith Ferrazzi #success #motivation #inspiration,False,True,1158075342399164416
,Money can buy happiness but not for ever.,Money can buy happiness but not for ever #motivation #motivationalquote #motivationmonday #motivation💯 #motivational_quotes #motivationquotes #motivations #motivation101 #motivationmafia #motivationalmemes #inspiration #inspirationalquotes #inspirational #inspiringquotes https://t.co/O5398huwgU,False,False,1158075160559259648
,"Yes, YOU CAN do this!!","Yes, YOU CAN do this!! #Motivation #Inspiration https://t.co/4teY8HTxfk",False,True,1158075159959527426
,RT @daily4thought: Keep a gratitude mindeset! Do you have a grateful attitude today?,"RT @daily4thought: Keep a #gratitude #mindeset! Do you have a #grateful #attitude #today?

#SundayFunday #SundayMotivation 
#Leadership #Success #Motivation #InspirationalQuotes #Inspiration #motivationalquote #GodIsGood #QOTD #Wisdom #Mindset #lifestyle… https://t.co/iBKkZtD6CE",False,True,1157980197762809856
,"Reposting @lakishammosley: - via @Crowdfire. Via @motivationapp: A girl should be two things: who and what she wants. -Coco Chanel From the Motivation Quotes app, check it out!","Reposting @lakishammosley: - via @Crowdfire 
Via @motivationapp: A girl should be two things: who and what she wants.
-Coco Chanel  From the Motivation Quotes app, check it out! 
#quotes #motivation #qotd #quote #inspiration #quoteoftheday #motivationalq… https://t.co/daryaT2dBd https://t.co/zj8FnHOEdW",False,True,1158074702801321985
,Here is (IG: _cuauhtli_) with over 3 months clean and sober! We are all miracles!,Here is (IG: _cuauhtli_) with over  3 months  clean and sober! We are all miracles! #soberMOVEMENT #sober #soberlife #sobriety #soberliving #soberaf #recovery #rehab #drugfree #ODAAT #soberissexy #partysober #cleanandsober #motivation #inspiration #inspire #transformation #hope https://t.co/NjNXgfXwWn,False,True,1158073783611056128
,What do you do? I am here to help you.,"What do you do? 

I am here to help you. 

 #innovation #leadership #marketing #education #success #business #heretohelp #inspiration #motivation #startups #startup #training #entrepreneurs #entrepreneurship #sustainability #entrep…https://t.co/1K7jesS9mn https://t.co/c13ltg6oy3",False,False,1158073594372472832
,Sunday,Sunday   #meditation #yoga #quotes #love #life #motivation #quoteoftheday #follow #like #twiiter懸賞 #Mindfulness #lovequotes #inspiration  #quotestoliveby #motivationalquotes  #art #happy #InspirationalQuotes #SundayMotivation https://t.co/qUlQ9QbbFg,False,False,1158073372472987652
,Spike Lee – I had a great education Free Quotes,Spike Lee – I had a great education… https://t.co/P31osqUUfJ 👈🏼More Free Quotes 😀 #quoteoftheday #inspiration #motivation https://t.co/saeAEqPrgc,False,False,1158073151856627714
,"God is my hero. He protects me, and He is always there for me.","God is my hero. He protects me, and He is always there for me.#Truth #Past #Present #Future #Motivation #Inspiration #Encouragement #QuoteOfTheDay #Quote #Wisdom #success #goodness #simple #openminds. #success #life #work #future #money #learning #teamwork #opportunity #serv…",False,True,1158073001839091712
,I Don't Have A 1k Claps Article. - via @smedian_network.,I Don’t Have A 1k Claps Article. - via @smedian_network #Writing #Membersonly #Inspiration #Motivation #WritingLife https://t.co/4jY0yNtC6e,False,False,1158072900051750914
,"Comment ""YES"" if you agree. Follow ( easy_recipes1 ) for more. Like | Comment.","Comment ""YES"" if you agree.
Follow ( easy_recipes1 ) for more
Like | Comment
#TuesdayThoughts #mindset #positive #motivation #inspiration #motivational #life #love #inspirationalquotes #successquotes #success #millionaire #quotes #inspiringquotes #hustle #thoughts #quoteoftheday https://t.co/w1JPgfHdr0",False,True,1158071793170731008
,Each one of us is powerful beyond measure. What if we don't FEEL so powerful? Join us on Facebook for inspiration & information about living our best lives through accessing our inner power!,"Each one of us is #powerful beyond measure. What if we don't FEEL so powerful? 

#Join us on Facebook for #inspiration &amp; information about living our best lives through accessing our inner #power! 😀👍✨
https://t.co/myGpmLPFoB  

#innerpoweredacademy #successmindset #Motivation https://t.co/uWK95YY44B",False,True,1158072133614014467
,Black girl magic comin thruuùuu ... . . @mimmyyeboah shop.,"black girl magic comin thruuùuu ...
.
.
📷 @mimmyyeboah shop

#blackgirlmagic #blackgirlsrock #blackboyjoy #blackbeauty #blackculture #controlthenarrative #educate #empowerment #inspiration #motivation #brownbabies… https://t.co/SuW5RxusBN",False,True,1158071331814088704
,"EDUCATION is what you learn after you leave school, and WISDOM is what you get by living life. ~ @LollyDaskal.","EDUCATION is what you learn after you leave school
and WISDOM is what you get by living life.
~ @LollyDaskal https://t.co/pVKqaI7YVf #TheLeadershipGap #Book #Leadership #Management #Motivation #Inspiration #Quote https://t.co/cjEd9BzkaC",False,True,1158037493062746112
